,area_type,location,society,total_sqft,bath,balcony,price,bed,price_per_sqft
7946,Built-up  Area,Bellandur,other_society,1465,3.0,3.0,90.0,2,6143.344709897611
7948,Super built-up  Area,Electronic City,Prarkun,1128,2.0,1.0,64.0,2,5673.758865248227
7949,Super built-up  Area,Padmanabhanagar,other_society,1250,2.0,2.0,70.0,3,5600.0
7950,Super built-up  Area,Hebbal,Raard B,1645,3.0,2.0,117.0,3,7112.462006079028
7951,Super built-up  Area,Horamavu Agara,GrrvaGr,1284,2.0,2.0,75.0,3,5841.121495327103
7952,Super built-up  Area,Hebbal,SNontle,2600,3.0,2.0,199.0,3,7653.846153846154
7953,Super built-up  Area,Kodigehalli,GrrvaGr,1820,3.0,2.0,150.0,3,8241.758241758242
7954,Super built-up  Area,Haralur Road,GrrvaGr,1580,3.0,1.0,73.0,3,4620.2531645569625
7955,Built-up  Area,Akshaya Nagar,GrrvaGr,2650,3.0,2.0,125.0,3,4716.981132075472
7956,Super built-up  Area,Bannerghatta Road,SNity S,1215,2.0,1.0,68.0,2,5596.707818930041
7957,Super built-up  Area,Uttarahalli,GrrvaGr,1075,2.0,1.0,40.0,2,3720.9302325581393
7958,Super built-up  Area,R.T. Nagar,other_society,1400,2.0,3.0,78.0,3,5571.428571428572
7959,Super built-up  Area,Subramanyapura,GrrvaGr,1400,2.0,1.0,55.0,3,3928.5714285714284
7960,Built-up  Area,Bisuvanahalli,Prityel,845,2.0,1.0,30.0,2,3550.2958579881656
7961,Super built-up  Area,Hegde Nagar,GrrvaGr,2600,4.0,3.0,40.0,4,1538.4615384615386
7962,Built-up  Area,Sarjapur,other_society,3508,6.0,0.0,385.5,4,10989.167616875713
7963,Super built-up  Area,others,GrrvaGr,800,2.0,1.0,85.0,2,10625.0
7964,Super built-up  Area,Panathur,Prcesvy,1199,2.0,1.0,85.0,2,7089.241034195163
7965,Super built-up  Area,Gunjur,other_society,1175,2.0,2.0,43.48,2,3700.425531914894
7966,Plot  Area,Sahakara Nagar,GrrvaGr,2400,3.0,2.0,270.0,3,11250.0
7967,Super built-up  Area,Bellandur,other_society,1767,3.0,2.0,109.0,3,6168.647425014148
7968,Super built-up  Area,Sarjapur  Road,other_society,1800,3.0,1.0,90.0,4,5000.0
7969,Super built-up  Area,Talaghattapura,Sodgere,1856,3.0,2.0,135.0,3,7273.706896551724
7970,Plot  Area,R.T. Nagar,GrrvaGr,1200,3.0,2.0,140.0,3,11666.666666666666
7971,Super built-up  Area,Rajaji Nagar,other_society,1613,3.0,0.0,150.0,3,9299.442033477992
7972,Super built-up  Area,Jakkur,other_society,6830,5.0,2.0,795.0,4,11639.824304538799
7973,Built-up  Area,Whitefield,GrrvaGr,1290,2.0,0.0,90.0,2,6976.7441860465115
7974,Super built-up  Area,Kasavanhalli,HMonymp,1375,2.0,1.0,78.0,2,5672.727272727273
7975,Super built-up  Area,others,other_society,985,2.0,2.0,57.0,2,5786.802030456853
7976,Plot  Area,others,GrrvaGr,1200,4.0,1.0,200.0,4,16666.666666666668
7977,Super built-up  Area,Singasandra,GrrvaGr,1099,2.0,1.0,37.5,2,3412.1929026387625
7978,Super built-up  Area,Electronic City,other_society,605,1.0,0.0,13.31,1,2200.0
7979,Super built-up  Area,others,GrrvaGr,6000,12.0,2.0,150.0,11,2500.0
7980,Built-up  Area,others,GrrvaGr,3600,7.0,3.0,160.0,7,4444.444444444444
7981,Super built-up  Area,Marathahalli,other_society,1200,2.0,1.0,53.0,2,4416.666666666667
7982,Built-up  Area,Hulimavu,other_society,1000,2.0,1.0,45.0,2,4500.0
7983,Super built-up  Area,Electronic City,Itvir M,1159,2.0,3.0,38.0,3,3278.688524590164
7984,Super built-up  Area,Sarjapur  Road,Adeatlm,3692,5.0,2.0,340.0,5,9209.100758396533
7985,Plot  Area,others,GrrvaGr,600,2.0,1.0,80.0,2,13333.333333333334
7986,Plot  Area,others,GrrvaGr,2400,4.0,3.0,600.0,4,25000.0
7987,Built-up  Area,BTM Layout,other_society,1540,2.0,2.0,78.0,3,5064.935064935065
7988,Built-up  Area,others,GrrvaGr,1503,2.0,2.0,93.0,3,6187.624750499002
7989,Super built-up  Area,Ambedkar Nagar,SoechHa,1850,4.0,2.0,120.0,3,6486.486486486487
7990,Built-up  Area,Uttarahalli,other_society,1580,3.0,1.0,60.0,3,3797.46835443038
7991,Super built-up  Area,Mico Layout,other_society,1190,2.0,2.0,39.25,2,3298.3193277310925
7992,Plot  Area,others,GrrvaGr,1200,2.0,1.0,61.0,2,5083.333333333333
7993,Plot  Area,HAL 2nd Stage,GrrvaGr,1000,7.0,3.0,250.0,7,25000.0
7994,Super built-up  Area,Jakkur,GrrvaGr,850,1.0,1.0,19.9,2,2341.176470588235
7995,Super built-up  Area,Domlur,GrrvaGr,2180,3.0,2.0,285.0,3,13073.394495412844
7996,Super built-up  Area,others,GrrvaGr,2500,2.0,1.0,60.0,3,2400.0
7997,Plot  Area,ITPL,GrrvaGr,1200,3.0,1.0,56.12,3,4676.666666666667
7998,Super built-up  Area,others,GrrvaGr,1500,2.0,2.0,52.0,3,3466.6666666666665
7999,Plot  Area,others,GrrvaGr,1200,3.0,2.0,180.0,5,15000.0
8000,Super built-up  Area,Thanisandra,other_society,1880,3.0,3.0,120.0,3,6382.978723404255
8001,Super built-up  Area,Padmanabhanagar,other_society,1150,2.0,2.0,45.0,2,3913.0434782608695
8002,Plot  Area,Kasavanhalli,GrrvaGr,4408,4.0,2.0,344.0,4,7803.992740471869
8003,Super built-up  Area,Bellandur,GrrvaGr,924,2.0,2.0,35.11,2,3799.78354978355
8004,Super built-up  Area,Sarjapur  Road,Maana E,7800,6.0,2.0,385.0,5,4935.897435897436
8005,Plot  Area,Kumaraswami Layout,GrrvaGr,600,6.0,3.0,100.0,6,16666.666666666668
8006,Plot  Area,others,GrrvaGr,750,4.0,1.0,95.0,4,12666.666666666666
8007,Built-up  Area,Karuna Nagar,other_society,1962,3.0,2.0,175.0,3,8919.469928644241
8008,Plot  Area,2nd Stage Nagarbhavi,GrrvaGr,1200,4.0,3.0,240.0,5,20000.0
8009,Super built-up  Area,others,GrrvaGr,1765,3.0,2.0,77.27,3,4377.903682719547
8010,Super built-up  Area,Attibele,other_society,1174,2.0,1.0,29.35,2,2500.0
8011,Super built-up  Area,Bannerghatta Road,other_society,1894,3.0,1.0,115.0,3,6071.805702217529
8012,Plot  Area,Ramamurthy Nagar,GrrvaGr,960,2.0,2.0,138.0,4,14375.0
8013,Super built-up  Area,Sector 7 HSR Layout,Saitya,1760,3.0,2.0,142.0,3,8068.181818181818
8014,Built-up  Area,others,GrrvaGr,1768,3.0,3.0,95.0,3,5373.303167420814
8015,Built-up  Area,Kothanur,Somumys,1790,3.0,0.0,97.0,3,5418.994413407821
8016,Plot  Area,others,GrrvaGr,3500,5.0,1.0,800.0,4,22857.14285714286
8017,Plot  Area,Whitefield,GrrvaGr,1200,2.0,1.0,45.0,2,3750.0
8018,Built-up  Area,Kengeri,other_society,2540,4.0,0.0,160.0,4,6299.212598425197
8019,Super built-up  Area,Mahadevpura,Neisei,1137,2.0,1.0,53.4,2,4696.5699208443275
8020,Super built-up  Area,Jakkur,SoineC,2249,2.0,2.0,229.0,4,10182.30324588706
8021,Plot  Area,others,GrrvaGr,1200,6.0,2.0,115.0,7,9583.333333333334
8022,Super built-up  Area,Mysore Road,other_society,1568,2.0,2.0,100.0,3,6377.551020408163
8023,Built-up  Area,Devanahalli,other_society,4900,4.0,0.0,393.5,4,8030.6122448979595
8024,Super built-up  Area,AECS Layout,other_society,1308,2.0,1.0,60.0,2,4587.155963302752
8025,Super built-up  Area,others,GrrvaGr,3060,4.0,2.0,350.0,4,11437.908496732027
8026,Super built-up  Area,Bisuvanahalli,Prityel,1200,2.0,1.0,41.0,3,3416.6666666666665
8027,Super built-up  Area,others,GrrvaGr,800,1.0,2.0,32.0,1,4000.0
8028,Super built-up  Area,Electronic City,other_society,530,1.0,1.0,13.5,1,2547.169811320755
8029,Built-up  Area,Bisuvanahalli,Prityel,873,2.0,1.0,40.0,3,4581.901489117984
8030,Plot  Area,others,GrrvaGr,3000,6.0,3.0,145.0,7,4833.333333333333
8031,Plot  Area,others,GrrvaGr,1200,4.0,1.0,235.0,4,19583.333333333332
8032,Super built-up  Area,Subramanyapura,GrrvaGr,958,2.0,1.0,33.53,2,3500.0
8033,Super built-up  Area,Thigalarapalya,Prtanha,2072,4.0,2.0,160.0,3,7722.007722007722
8034,Super built-up  Area,Talaghattapura,Sodgere,2273,3.0,3.0,159.0,3,6995.160580730312
8035,Plot  Area,Banashankari Stage VI,GrrvaGr,600,3.0,2.0,90.0,3,15000.0
8036,Super built-up  Area,Thanisandra,Bhmesy,760,1.0,2.0,50.0,1,6578.9473684210525
8037,Super built-up  Area,Dommasandra,GrrvaGr,1090,2.0,2.0,43.5,2,3990.8256880733943
8038,Super built-up  Area,Thigalarapalya,Prtanha,2072,4.0,2.0,155.0,3,7480.694980694981
8039,Super built-up  Area,Bellandur,GrrvaGr,2666,3.0,1.0,230.0,3,8627.156789197299
8040,Super built-up  Area,Sarjapur  Road,other_society,1550,2.0,1.0,89.0,3,5741.935483870968
8041,Super built-up  Area,Ramagondanahalli,ViistLa,1251,2.0,1.0,50.0,2,3996.802557953637
8042,Super built-up  Area,Electronic City,GMown E,1070,2.0,1.0,53.0,2,4953.271028037383
8043,Super built-up  Area,Kalena Agrahara,GrrvaGr,1200,2.0,2.0,45.0,2,3750.0
8044,Built-up  Area,CV Raman Nagar,other_society,1435,2.0,2.0,60.0,3,4181.184668989547
8045,Built-up  Area,Bommasandra,other_society,1400,2.0,3.0,45.0,3,3214.285714285714
8046,Super built-up  Area,Judicial Layout,other_society,2330,3.0,2.0,94.71,4,4064.8068669527897
8047,Super built-up  Area,Thanisandra,other_society,1200,2.0,3.0,60.0,2,5000.0
8048,Super built-up  Area,Panathur,GrrvaGr,1000,2.0,2.0,40.0,2,4000.0
8049,Super built-up  Area,Bannerghatta Road,other_society,1655,2.0,2.0,62.89,3,3800.0
8050,Built-up  Area,Raja Rajeshwari Nagar,GrrvaGr,3600,9.0,3.0,240.0,9,6666.666666666667
8051,Plot  Area,others,GrrvaGr,600,1.0,1.0,35.0,1,5833.333333333333
8052,Super built-up  Area,Electronics City Phase 1,other_society,1175,2.0,1.0,50.0,2,4255.31914893617
8053,Super built-up  Area,Uttarahalli,SLnssPr,1155,2.0,2.0,40.43,2,3500.4329004329006
8054,Plot  Area,Magadi Road,other_society,1200,3.0,2.0,98.0,3,8166.666666666667
8055,Super built-up  Area,Budigere,PrityTr,1149,2.0,2.0,65.0,2,5657.093124456049
8056,Super built-up  Area,Jakkur,BrdgeNo,1610,2.0,2.0,98.485,3,6117.080745341615
8057,Plot  Area,Choodasandra,other_society,3200,4.0,2.0,375.0,4,11718.75
8058,Super built-up  Area,others,GrrvaGr,1010,2.0,2.0,55.0,2,5445.544554455446
8059,Super built-up  Area,Hegde Nagar,other_society,1718,3.0,2.0,119.0,3,6926.6589057043075
8060,Super built-up  Area,others,GrrvaGr,650,1.0,1.0,20.0,2,3076.923076923077
8061,Super built-up  Area,Banashankari,Bregae,1330,2.0,2.0,77.0,2,5789.473684210527
8062,Super built-up  Area,Hormavu,other_society,1200,2.0,2.0,68.0,2,5666.666666666667
8063,Super built-up  Area,Bannerghatta Road,other_society,1693,3.0,2.0,89.0,3,5256.940342587123
8064,Super built-up  Area,Koramangala,other_society,1249,2.0,1.0,165.0,2,13210.56845476381
8065,Built-up  Area,Thanisandra,G conTh,1800,4.0,1.0,125.0,3,6944.444444444444
8066,Plot  Area,Margondanahalli,GrrvaGr,900,2.0,0.0,55.0,2,6111.111111111111
8067,Super built-up  Area,NGR Layout,other_society,1020,2.0,1.0,46.0,2,4509.803921568628
8068,Super built-up  Area,Amruthahalli,GrrvaGr,1700,3.0,2.0,77.0,3,4529.411764705882
8069,Built-up  Area,Panathur,GrrvaGr,661,1.0,1.0,40.0,1,6051.437216338881
8070,Super built-up  Area,Bannerghatta Road,other_society,1280,2.0,2.0,60.16,2,4700.0
8071,Plot  Area,others,GrrvaGr,1000,4.0,2.0,90.0,5,9000.0
8072,Super built-up  Area,Hosur Road,GrrvaGr,1170,2.0,1.0,48.0,2,4102.5641025641025
8073,Super built-up  Area,Thanisandra,Bhmesy,933,2.0,1.0,58.0,1,6216.505894962486
8074,Built-up  Area,Sarjapur  Road,Shthi S,1150,2.0,0.0,44.0,2,3826.086956521739
8075,Super built-up  Area,Benson Town,other_society,3633,6.0,2.0,550.0,4,15139.003578309937
8076,Super built-up  Area,Rajaji Nagar,other_society,1380,3.0,3.0,130.0,3,9420.289855072464
8077,Built-up  Area,Banjara Layout,GrrvaGr,1050,2.0,1.0,64.8,2,6171.428571428572
8078,Super built-up  Area,others,GrrvaGr,1080,2.0,1.0,37.8,2,3499.9999999999995
8079,Super built-up  Area,Harlur,Prncyrn,1303,2.0,1.0,90.0,2,6907.137375287797
8080,Super built-up  Area,Raja Rajeshwari Nagar,GrrvaGr,1196,2.0,2.0,40.54,2,3389.632107023411
8081,Built-up  Area,Nagarbhavi,GrrvaGr,2500,3.0,2.0,180.0,5,7200.0
8082,Plot  Area,Sarjapur  Road,GrrvaGr,1200,4.0,1.0,95.0,5,7916.666666666667
8083,Super built-up  Area,Bommanahalli,GrrvaGr,1250,3.0,2.0,41.0,3,3280.0
8084,Super built-up  Area,Akshaya Nagar,DLhtsnd,1419,2.0,3.0,87.0,3,6131.0782241014795
8085,Super built-up  Area,Banashankari,other_society,1200,2.0,3.0,49.0,2,4083.3333333333335
8086,Built-up  Area,7th Phase JP Nagar,GrrvaGr,1120,2.0,2.0,65.0,2,5803.571428571428
8087,Super built-up  Area,Electronics City Phase 1,Shitt S,755,1.0,0.0,45.4,1,6013.245033112583
8088,Super built-up  Area,Electronics City Phase 1,other_society,1245,2.0,1.0,75.0,2,6024.096385542169
8089,Built-up  Area,others,other_society,3978,4.0,3.0,428.0,4,10759.175465057819
8090,Super built-up  Area,Channasandra,Unm 2El,1093,2.0,1.0,34.0,2,3110.704483074108
8091,Super built-up  Area,Electronic City,GrrvaGr,1025,1.0,1.0,26.63,2,2598.048780487805
8092,Super built-up  Area,Hebbal,Prersis,1345,2.0,1.0,97.0,2,7211.8959107806695
8093,Plot  Area,others,GrrvaGr,1500,2.0,1.0,45.0,2,3000.0
8094,Super built-up  Area,Vijayanagar,Saityat,1180,2.0,1.0,86.0,2,7288.135593220339
8095,Super built-up  Area,NGR Layout,other_society,1020,2.0,1.0,48.45,2,4750.0
8096,Super built-up  Area,others,GrrvaGr,1800,3.0,3.0,85.0,3,4722.222222222223
8097,Super built-up  Area,Konanakunte,other_society,3621,4.0,1.0,511.0,4,14112.123722728527
8098,Super built-up  Area,others,GrrvaGr,2008,3.0,2.0,170.0,3,8466.135458167331
8099,Super built-up  Area,Kothannur,GrrvaGr,1240,2.0,2.0,39.85,3,3213.7096774193546
8100,Super built-up  Area,CV Raman Nagar,other_society,1020,2.0,1.0,55.0,2,5392.156862745098
8101,Super built-up  Area,others,other_society,2095,3.0,2.0,142.0,3,6778.042959427207
8102,Super built-up  Area,Gunjur,other_society,1362,3.0,2.0,62.63,3,4598.384728340676
8103,Super built-up  Area,Yelahanka,other_society,694,1.0,0.0,30.84,1,4443.804034582133
8104,Super built-up  Area,Vittasandra,Prlla C,1404,2.0,2.0,70.0,2,4985.754985754986
8105,Super built-up  Area,Electronic City Phase II,GrrvaGr,1192,2.0,3.0,47.0,3,3942.953020134228
8106,Plot  Area,others,GrrvaGr,1850,12.0,2.0,300.0,8,16216.216216216217
8107,Plot  Area,Mahalakshmi Layout,GrrvaGr,1050,1.0,0.0,35.0,4,3333.3333333333335
8108,Super built-up  Area,Vittasandra,GrrvaGr,1259,2.0,1.0,67.48,2,5359.809372517871
8109,Super built-up  Area,Kengeri,GrrvaGr,1000,2.0,2.0,34.0,2,3400.0
8110,Super built-up  Area,Rachenahalli,AsNowre,985,2.0,1.0,49.97,2,5073.096446700508
8111,Built-up  Area,Indira Nagar,other_society,850,1.0,2.0,60.0,1,7058.823529411765
8112,Built-up  Area,Uttarahalli,GrrvaGr,1650,2.0,1.0,50.0,3,3030.3030303030305
8113,Plot  Area,Rajaji Nagar,GrrvaGr,2400,3.0,1.0,320.0,5,13333.333333333334
8114,Super built-up  Area,Sarjapur  Road,GrrvaGr,1900,4.0,1.0,180.0,3,9473.684210526315
8115,Super built-up  Area,Ambedkar Nagar,SoechHa,1367,2.0,2.0,86.0,2,6291.148500365764
8116,Super built-up  Area,Rajaji Nagar,other_society,1210,2.0,2.0,81.0,3,6694.214876033057
8117,Super built-up  Area,others,GrrvaGr,1190,2.0,1.0,48.6,2,4084.0336134453783
8118,Super built-up  Area,Sarjapur,GrrvaGr,1175,2.0,2.0,42.0,2,3574.468085106383
8119,Super built-up  Area,R.T. Nagar,GrrvaGr,2800,4.0,2.0,400.0,4,14285.714285714286
8120,Super built-up  Area,Whitefield,SSthamh,1140,2.0,2.0,40.0,2,3508.7719298245615
8121,Super built-up  Area,Hoskote,other_society,1095,2.0,2.0,33.6,2,3068.4931506849316
8122,Super built-up  Area,Attibele,other_society,782,1.0,0.0,19.55,1,2500.0
8123,Super built-up  Area,Gubbalala,MauilTr,1435,2.0,2.0,80.0,3,5574.912891986062
8124,Super built-up  Area,Choodasandra,other_society,725,2.0,2.0,36.0,2,4965.517241379311
8125,Built-up  Area,others,other_society,1600,2.0,2.0,88.0,3,5500.0
8126,Plot  Area,9th Phase JP Nagar,GrrvaGr,1200,5.0,2.0,160.0,5,13333.333333333334
8127,Super built-up  Area,Hosakerehalli,Taonte,3205,4.0,2.0,300.0,4,9360.374414976599
8128,Plot  Area,Vishwapriya Layout,GrrvaGr,720,3.0,1.0,95.0,4,13194.444444444445
8129,Super built-up  Area,Nehru Nagar,other_society,1674,3.0,2.0,90.0,3,5376.344086021505
8130,Plot  Area,others,GrrvaGr,860,4.0,2.0,125.0,4,14534.883720930233
8131,Super built-up  Area,Haralur Road,RInceeg,1243,2.0,2.0,46.0,2,3700.7240547063557
8132,Super built-up  Area,Kanakpura Road,Soazak,1703,3.0,2.0,130.0,3,7633.587786259542
8133,Super built-up  Area,Padmanabhanagar,GrrvaGr,1350,3.0,1.0,71.55,3,5300.0
8134,Super built-up  Area,Horamavu Agara,other_society,1145,2.0,1.0,41.21,2,3599.126637554585
8135,Super built-up  Area,Whitefield,Prtates,1216,2.0,1.0,75.0,2,6167.763157894737
8136,Super built-up  Area,7th Phase JP Nagar,other_society,1100,3.0,1.0,60.0,2,5454.545454545455
8137,Super built-up  Area,Sarjapur  Road,other_society,2425,5.0,1.0,201.0,4,8288.659793814433
8138,Plot  Area,Kothanur,GrrvaGr,2700,4.0,2.0,175.0,4,6481.481481481482
8139,Super built-up  Area,Raja Rajeshwari Nagar,GrrvaGr,1196,2.0,2.0,40.54,2,3389.632107023411
8140,Carpet  Area,Kanakpura Road,PuandHi,1600,3.0,3.0,90.0,3,5625.0
8141,Super built-up  Area,Banashankari Stage V,other_society,1510,3.0,3.0,47.57,3,3150.3311258278145
8142,Super built-up  Area,Hosakerehalli,Taonte,3033,4.0,1.0,326.0,4,10748.433893834488
8143,Plot  Area,Pai Layout,GrrvaGr,780,2.0,1.0,72.0,2,9230.76923076923
8144,Super built-up  Area,Haralur Road,GrrvaGr,1194,2.0,2.0,47.0,2,3936.348408710218
8145,Built-up  Area,Banashankari Stage II,GrrvaGr,1250,2.0,2.0,110.0,2,8800.0
8146,Plot  Area,Sarjapur  Road,other_society,1480,4.0,1.0,169.0,5,11418.918918918918
8147,Plot  Area,Horamavu Agara,GrrvaGr,1250,4.0,1.0,100.0,4,8000.0
8148,Plot  Area,others,GrrvaGr,1350,4.0,2.0,160.0,4,11851.851851851852
8149,Built-up  Area,Laggere,GrrvaGr,620,2.0,0.0,48.0,1,7741.935483870968
8150,Super built-up  Area,Raja Rajeshwari Nagar,other_society,1630,3.0,2.0,60.65,3,3720.8588957055213
8151,Built-up  Area,Hennur Road,GrrvaGr,1020,2.0,0.0,45.0,2,4411.764705882353
8152,Super built-up  Area,Hosakerehalli,other_society,1410,2.0,2.0,53.58,3,3800.0
8153,Carpet  Area,Bhoganhalli,Rosha I,1181,2.0,1.0,100.0,2,8467.400508044031
8154,Plot  Area,others,GrrvaGr,1200,8.0,3.0,270.0,9,22500.0
8155,Super built-up  Area,Sarjapur  Road,Klark L,1691,3.0,2.0,113.0,3,6682.436428149024
8156,Built-up  Area,KR Puram,GrrvaGr,1200,4.0,0.0,83.0,4,6916.666666666667
8157,Super built-up  Area,Banaswadi,GrrvaGr,1200,2.0,3.0,60.0,2,5000.0
8158,Super built-up  Area,Old Airport Road,GrrvaGr,1050,2.0,2.0,50.0,2,4761.9047619047615
8159,Super built-up  Area,Kathriguppe,Prone M,1300,3.0,2.0,77.99,3,5999.230769230769
8160,Super built-up  Area,Whitefield,other_society,1356,2.0,1.0,94.84,2,6994.100294985251
8161,Super built-up  Area,Whitefield,Goted U,1338,2.0,1.0,103.0,2,7698.056801195815
8162,Super built-up  Area,others,GrrvaGr,500,1.0,1.0,20.0,1,4000.0
8163,Super built-up  Area,others,other_society,1280,2.0,1.0,100.0,3,7812.5
8164,Super built-up  Area,Raja Rajeshwari Nagar,GrrvaGr,1531,3.0,3.0,51.77,3,3381.4500326583934
8165,Super built-up  Area,others,GrrvaGr,11000,4.0,1.0,1600.0,4,14545.454545454546
8166,Built-up  Area,Anekal,GrrvaGr,620,1.0,1.0,23.5,2,3790.3225806451615
8167,Super built-up  Area,8th Phase JP Nagar,other_society,1605,2.0,2.0,65.0,3,4049.8442367601247
8168,Super built-up  Area,Thanisandra,Bhmesy,1917,3.0,2.0,110.0,3,5738.132498695879
8169,Plot  Area,Nagarbhavi,GrrvaGr,1200,3.0,1.0,340.0,4,28333.333333333332
8170,Super built-up  Area,others,GrrvaGr,2750,3.0,2.0,943.0,3,34290.90909090909
8171,Built-up  Area,Sarjapur  Road,other_society,1400,3.0,2.0,55.0,3,3928.5714285714284
8172,Built-up  Area,Thubarahalli,other_society,2625,3.0,3.0,175.0,3,6666.666666666667
8173,Built-up  Area,Sahakara Nagar,GrrvaGr,1100,2.0,1.0,55.0,2,5000.0
8174,Super built-up  Area,Hennur Road,SaireSa,2041,3.0,3.0,128.0,3,6271.435570798628
8175,Super built-up  Area,Sarjapur  Road,other_society,2070,4.0,2.0,160.0,3,7729.468599033817
8176,Super built-up  Area,Hebbal,Arcia S,1110,3.0,3.0,59.0,3,5315.315315315315
8177,Built-up  Area,others,other_society,1650,3.0,1.0,110.0,3,6666.666666666667
8178,Plot  Area,Ambedkar Nagar,other_society,3565,4.0,3.0,255.0,4,7152.875175315568
8179,Super built-up  Area,Varthur Road,GrrvaGr,1033,2.0,2.0,30.47,3,2949.6611810261375
8180,Super built-up  Area,HSR Layout,other_society,1142,2.0,2.0,65.0,2,5691.768826619965
8181,Super built-up  Area,others,GrrvaGr,1500,2.0,2.0,75.0,3,5000.0
8182,Super built-up  Area,Electronic City Phase II,other_society,1502,3.0,3.0,50.0,3,3328.894806924101
8183,Super built-up  Area,others,other_society,1176,2.0,1.0,45.0,3,3826.530612244898
8184,Super built-up  Area,Hosa Road,GrrvaGr,1063,2.0,1.0,32.8,2,3085.6067732831602
8185,Built-up  Area,Kammanahalli,GrrvaGr,1100,2.0,1.0,60.0,2,5454.545454545455
8186,Plot  Area,others,GrrvaGr,1044,2.0,2.0,85.0,2,8141.762452107279
8187,Plot  Area,Sarjapur  Road,Adeatlm,5400,3.0,2.0,700.0,3,12962.962962962964
8188,Built-up  Area,6th Phase JP Nagar,GrrvaGr,1216,2.0,2.0,60.0,2,4934.210526315789
8189,Super built-up  Area,others,other_society,1425,3.0,2.0,55.0,3,3859.6491228070176
8190,Plot  Area,others,GrrvaGr,1200,8.0,2.0,150.0,8,12500.0
8191,Super built-up  Area,Hosur Road,Saageat,1345,2.0,2.0,108.0,2,8029.739776951673
8192,Super built-up  Area,Marathahalli,GrrvaGr,1248,2.0,1.0,130.0,2,10416.666666666666
8193,Plot  Area,others,other_society,1830,4.0,2.0,325.0,4,17759.562841530056
8194,Built-up  Area,others,GrrvaGr,900,1.0,0.0,130.0,2,14444.444444444445
8195,Built-up  Area,Bellandur,other_society,3600,4.0,2.0,245.0,4,6805.555555555556
8196,Super built-up  Area,Uttarahalli,GrrvaGr,1025,2.0,1.0,35.88,2,3500.4878048780492
8197,Plot  Area,others,GrrvaGr,840,1.0,1.0,99.0,2,11785.714285714286
8198,Super built-up  Area,Lakshminarayana Pura,other_society,3050,2.0,2.0,90.0,3,2950.8196721311474
8199,Super built-up  Area,Kadubeesanahalli,GrrvaGr,1424,2.0,2.0,75.0,3,5266.853932584269
8200,Built-up  Area,EPIP Zone,GrrvaGr,2500,3.0,1.0,268.0,3,10720.0
8201,Plot  Area,ISRO Layout,GrrvaGr,1200,6.0,2.0,230.0,6,19166.666666666668
8202,Super built-up  Area,others,GrrvaGr,1285,2.0,2.0,45.0,2,3501.9455252918287
8203,Super built-up  Area,Babusapalaya,GrrvaGr,1450,2.0,1.0,55.99,2,3861.3793103448274
8204,Super built-up  Area,Raja Rajeshwari Nagar,Prllsan,1160,2.0,1.0,70.0,2,6034.482758620689
8205,Plot  Area,Yelahanka New Town,GrrvaGr,2700,3.0,0.0,350.0,3,12962.962962962964
8206,Plot  Area,others,other_society,2000,2.0,2.0,95.0,3,4750.0
8207,Super built-up  Area,Uttarahalli,Aklia R,1125,2.0,1.0,47.65,2,4235.555555555556
8208,Built-up  Area,Old Madras Road,other_society,3900,4.0,2.0,175.0,4,4487.179487179487
8209,Built-up  Area,Raja Rajeshwari Nagar,GrrvaGr,1133,2.0,1.0,38.37,2,3386.5842894969105
8210,Super built-up  Area,Arekere,other_society,1240,2.0,2.0,60.0,2,4838.709677419355
8211,Super built-up  Area,Devanahalli,Sabixtt,1466,3.0,3.0,77.59,3,5292.633015006822
8212,Super built-up  Area,others,other_society,3870,4.0,2.0,411.0,4,10620.15503875969
